,date,time,temp,hum,wind,condition
96,8/5/2022,1:00 AM,0.0,0.0,23.0,Mostly Cloudy / Windy
97,8/5/2022,2:00 AM,0.0,0.0,28.0,Mostly Cloudy / Windy
98,8/5/2022,3:00 AM,70.0,100.0,29.0,Mostly Cloudy / Windy
99,8/5/2022,4:00 AM,70.0,100.0,28.0,Mostly Cloudy / Windy
100,8/5/2022,5:00 AM,70.0,100.0,24.0,Mostly Cloudy / Windy
101,8/5/2022,6:00 AM,70.0,100.0,24.0,Mostly Cloudy / Windy
102,8/5/2022,7:00 AM,70.0,100.0,18.0,Cloudy
103,8/5/2022,8:00 AM,70.0,100.0,18.0,Cloudy
104,8/5/2022,9:00 AM,72.0,100.0,24.0,Mostly Cloudy / Windy
105,8/5/2022,10:00 AM,73.0,100.0,24.0,Mostly Cloudy / Windy
106,8/5/2022,11:00 AM,77.0,89.0,22.0,Fair / Windy
107,8/5/2022,12:00 PM,81.0,74.0,24.0,Fair / Windy
108,8/5/2022,1:00 PM,84.0,55.0,28.0,Haze / Windy
109,8/5/2022,2:00 PM,88.0,46.0,13.0,Haze
110,8/5/2022,3:00 PM,88.0,46.0,24.0,Haze / Windy
111,8/5/2022,4:00 PM,88.0,46.0,22.0,Haze / Windy
112,8/5/2022,5:00 PM,90.0,43.0,26.0,Haze / Windy
113,8/5/2022,6:00 PM,86.0,45.0,28.0,Haze / Windy
114,8/5/2022,7:00 PM,82.0,54.0,29.0,Haze / Windy
115,8/5/2022,8:00 PM,77.0,74.0,36.0,Haze / Windy
116,8/5/2022,9:00 PM,75.0,89.0,25.0,Fog / Windy
117,8/5/2022,10:00 PM,73.0,100.0,20.0,Partly Cloudy
118,8/5/2022,11:00 PM,72.0,100.0,25.0,Mostly Cloudy / Windy
119,8/6/2022,12:00 AM,72.0,100.0,21.0,Mostly Cloudy / Windy
120,8/6/2022,1:00 AM,72.0,100.0,20.0,Mostly Cloudy
121,8/6/2022,2:00 AM,72.0,100.0,25.0,Fair / Windy
122,8/6/2022,3:00 AM,72.0,100.0,24.0,Partly Cloudy / Windy
123,8/6/2022,4:00 AM,70.0,100.0,18.0,Partly Cloudy
124,8/6/2022,5:00 AM,70.0,100.0,23.0,Fair / Windy
125,8/6/2022,6:00 AM,70.0,100.0,25.0,Mostly Cloudy / Windy
126,8/6/2022,7:00 AM,70.0,100.0,23.0,Mostly Cloudy / Windy
127,8/6/2022,8:00 AM,70.0,100.0,18.0,Fog
128,8/6/2022,9:00 AM,72.0,100.0,24.0,Mostly Cloudy / Windy
129,8/6/2022,10:00 AM,73.0,100.0,23.0,Mostly Cloudy / Windy
130,8/6/2022,11:00 AM,77.0,94.0,23.0,Fair / Windy
131,8/6/2022,12:00 PM,81.0,79.0,23.0,Fair / Windy
132,8/6/2022,1:00 PM,86.0,55.0,22.0,Fair / Windy
133,8/6/2022,2:00 PM,88.0,49.0,22.0,Fair / Windy
134,8/6/2022,3:00 PM,90.0,46.0,24.0,Fair / Windy
135,8/6/2022,4:00 PM,90.0,46.0,23.0,Fair / Windy
136,8/6/2022,5:00 PM,90.0,43.0,22.0,Fair / Windy
137,8/6/2022,6:00 PM,86.0,48.0,25.0,Fair / Windy
138,8/6/2022,7:00 PM,82.0,54.0,26.0,Fair / Windy
139,8/6/2022,8:00 PM,79.0,69.0,30.0,Fair / Windy
140,8/6/2022,10:00 PM,72.0,100.0,20.0,Fair
141,8/6/2022,11:00 PM,72.0,100.0,20.0,Mostly Cloudy
142,8/7/2022,12:00 AM,72.0,100.0,21.0,Mostly Cloudy / Windy
143,8/7/2022,1:00 AM,72.0,100.0,15.0,Partly Cloudy
144,8/7/2022,2:00 AM,70.0,100.0,31.0,Partly Cloudy / Windy
145,8/7/2022,3:00 AM,70.0,100.0,29.0,Fair / Windy
146,8/7/2022,4:00 AM,68.0,100.0,28.0,Fair / Windy
147,8/7/2022,5:00 AM,68.0,100.0,28.0,Fair / Windy
148,8/7/2022,6:00 AM,68.0,100.0,28.0,Mostly Cloudy / Windy
149,8/7/2022,7:00 AM,68.0,100.0,17.0,Fair
150,8/7/2022,8:00 AM,68.0,100.0,24.0,Mostly Cloudy / Windy
151,8/7/2022,9:00 AM,70.0,100.0,23.0,Mostly Cloudy / Windy
152,8/7/2022,10:00 AM,73.0,100.0,21.0,Mostly Cloudy / Windy
153,8/7/2022,11:00 AM,75.0,89.0,20.0,Fair
154,8/7/2022,12:00 PM,81.0,61.0,21.0,Fair / Windy
155,8/7/2022,1:00 PM,84.0,48.0,22.0,Partly Cloudy / Windy
156,8/7/2022,2:00 PM,88.0,40.0,22.0,Fair / Windy
157,8/7/2022,3:00 PM,90.0,38.0,23.0,Fair / Windy
158,8/7/2022,4:00 PM,91.0,34.0,25.0,Fair / Windy
159,8/7/2022,5:00 PM,90.0,36.0,31.0,Fair / Windy
160,8/7/2022,6:00 PM,88.0,40.0,30.0,Fair / Windy
161,8/7/2022,7:00 PM,82.0,51.0,29.0,Fair / Windy
162,8/7/2022,7:50 PM,79.0,61.0,30.0,Sand / Windy
163,8/7/2022,8:00 PM,79.0,57.0,29.0,Sand / Windy
164,8/7/2022,9:00 PM,73.0,88.0,29.0,Sand / Windy
165,8/7/2022,10:00 PM,72.0,100.0,32.0,Fair / Windy
166,8/8/2022,12:00 AM,72.0,100.0,32.0,Fair / Windy
167,8/8/2022,1:00 AM,70.0,100.0,26.0,Fair / Windy
168,8/8/2022,2:00 AM,70.0,100.0,30.0,Partly Cloudy / Windy
169,8/8/2022,3:00 AM,70.0,100.0,29.0,Partly Cloudy / Windy
170,8/8/2022,4:00 AM,70.0,100.0,30.0,Partly Cloudy / Windy
171,8/8/2022,5:00 AM,70.0,100.0,31.0,Partly Cloudy / Windy
172,8/8/2022,6:00 AM,70.0,100.0,31.0,Partly Cloudy / Windy
173,8/8/2022,7:00 AM,70.0,100.0,28.0,Partly Cloudy / Windy
174,8/8/2022,8:00 AM,70.0,100.0,28.0,Mostly Cloudy / Windy
175,8/8/2022,9:00 AM,72.0,100.0,28.0,Partly Cloudy / Windy
176,8/8/2022,10:00 AM,73.0,100.0,24.0,Fair / Windy
177,8/8/2022,11:00 AM,77.0,83.0,29.0,Fair / Windy
178,8/8/2022,12:00 PM,82.0,54.0,29.0,Fair / Windy
179,8/8/2022,1:00 PM,86.0,45.0,24.0,Fair / Windy
180,8/8/2022,2:00 PM,88.0,40.0,25.0,Fair / Windy
181,8/8/2022,3:00 PM,90.0,38.0,28.0,Fair / Windy
182,8/8/2022,4:00 PM,90.0,38.0,29.0,Fair / Windy
183,8/8/2022,5:00 PM,88.0,40.0,30.0,Fair / Windy
184,8/8/2022,6:00 PM,86.0,43.0,32.0,Fair / Windy
185,8/8/2022,7:00 PM,82.0,51.0,26.0,Fair / Windy
186,8/8/2022,8:00 PM,79.0,61.0,30.0,Fair / Windy
187,8/8/2022,9:00 PM,73.0,94.0,25.0,Fair / Windy
188,8/8/2022,10:00 PM,72.0,100.0,26.0,Partly Cloudy / Windy
189,8/8/2022,10:40 PM,72.0,100.0,29.0,Mostly Cloudy / Windy
190,8/9/2022,12:00 AM,70.0,100.0,25.0,Partly Cloudy / Windy
191,8/9/2022,1:00 AM,70.0,100.0,24.0,Mostly Cloudy / Windy
192,8/9/2022,2:00 AM,70.0,100.0,22.0,Mostly Cloudy / Windy
193,8/9/2022,3:00 AM,70.0,100.0,21.0,Mostly Cloudy / Windy
194,8/9/2022,4:00 AM,70.0,100.0,23.0,Mostly Cloudy / Windy
195,8/9/2022,5:00 AM,68.0,100.0,17.0,Partly Cloudy
196,8/9/2022,6:00 AM,68.0,100.0,17.0,Fair
197,8/9/2022,7:00 AM,68.0,100.0,14.0,Fair
198,8/9/2022,8:00 AM,68.0,100.0,13.0,Fair
199,8/9/2022,9:00 AM,70.0,100.0,14.0,Fair
200,8/9/2022,10:00 AM,73.0,88.0,25.0,Partly Cloudy / Windy
201,8/9/2022,11:00 AM,77.0,74.0,26.0,Fair / Windy
202,8/9/2022,12:00 PM,81.0,54.0,25.0,Fair / Windy
203,8/9/2022,1:00 PM,84.0,45.0,23.0,Fair / Windy
204,8/9/2022,2:00 PM,84.0,51.0,22.0,Fair / Windy
205,8/9/2022,3:00 PM,86.0,43.0,22.0,Fair / Windy
206,8/9/2022,4:00 PM,88.0,40.0,22.0,Fair / Windy
207,8/9/2022,5:00 PM,86.0,45.0,22.0,Fair / Windy
208,8/9/2022,6:00 PM,82.0,54.0,25.0,Fair / Windy
209,8/9/2022,7:00 PM,79.0,61.0,24.0,Fair / Windy
210,8/9/2022,8:00 PM,75.0,73.0,22.0,Fair / Windy
211,8/9/2022,9:00 PM,72.0,88.0,22.0,Fair / Windy
212,8/9/2022,10:00 PM,72.0,94.0,18.0,Fair
213,8/9/2022,11:00 PM,72.0,100.0,20.0,Fair
214,8/10/2022,12:00 AM,70.0,100.0,20.0,Fair
215,8/10/2022,1:00 AM,70.0,100.0,23.0,Mostly Cloudy / Windy
216,8/10/2022,2:00 AM,70.0,100.0,21.0,Mostly Cloudy / Windy
217,8/10/2022,3:00 AM,70.0,100.0,20.0,Mostly Cloudy
218,8/10/2022,4:00 AM,70.0,100.0,21.0,Mostly Cloudy / Windy
219,8/10/2022,6:00 AM,70.0,100.0,20.0,Mostly Cloudy
220,8/10/2022,7:00 AM,70.0,100.0,23.0,Mostly Cloudy / Windy
221,8/10/2022,8:00 AM,70.0,100.0,21.0,Mostly Cloudy / Windy
222,8/10/2022,9:00 AM,72.0,100.0,22.0,Mostly Cloudy / Windy
223,8/10/2022,10:00 AM,75.0,83.0,22.0,Mostly Cloudy / Windy
224,8/10/2022,11:00 AM,77.0,78.0,23.0,Fair / Windy
225,8/10/2022,12:00 PM,79.0,65.0,21.0,Fair / Windy
226,8/10/2022,1:00 PM,82.0,54.0,20.0,Fair
227,8/10/2022,2:00 PM,84.0,48.0,20.0,Fair
228,8/10/2022,3:00 PM,84.0,48.0,21.0,Fair / Windy
229,8/10/2022,4:00 PM,84.0,48.0,23.0,Fair / Windy
230,8/10/2022,5:00 PM,84.0,48.0,23.0,Fair / Windy
231,8/10/2022,6:00 PM,82.0,51.0,23.0,Fair / Windy
232,8/10/2022,7:00 PM,79.0,57.0,23.0,Fair / Windy
233,8/10/2022,8:00 PM,77.0,65.0,21.0,Fair / Windy
234,8/10/2022,9:00 PM,73.0,83.0,21.0,Fair / Windy
235,8/10/2022,10:00 PM,72.0,88.0,23.0,Fair / Windy
236,8/10/2022,11:00 PM,70.0,100.0,21.0,Fair / Windy
237,8/11/2022,12:00 AM,70.0,100.0,16.0,Mostly Cloudy
238,8/11/2022,1:00 AM,72.0,100.0,22.0,Mostly Cloudy / Windy
239,8/11/2022,2:00 AM,72.0,100.0,22.0,Mostly Cloudy / Windy
240,8/11/2022,3:00 AM,72.0,100.0,18.0,Mostly Cloudy
241,8/11/2022,4:00 AM,70.0,100.0,21.0,Cloudy / Windy
242,8/11/2022,5:00 AM,70.0,100.0,21.0,Cloudy / Windy
243,8/11/2022,6:00 AM,70.0,100.0,20.0,Cloudy
244,8/11/2022,7:00 AM,70.0,100.0,18.0,Mostly Cloudy
245,8/11/2022,8:00 AM,70.0,100.0,20.0,Mostly Cloudy
246,8/11/2022,9:00 AM,72.0,94.0,18.0,Mostly Cloudy
247,8/11/2022,10:00 AM,73.0,83.0,22.0,Fair / Windy
248,8/11/2022,11:00 AM,77.0,69.0,21.0,Fair / Windy
249,8/11/2022,12:00 PM,79.0,61.0,22.0,Fair / Windy
250,8/11/2022,1:00 PM,82.0,51.0,21.0,Fair / Windy
251,8/11/2022,2:00 PM,84.0,48.0,20.0,Fair
252,8/11/2022,3:00 PM,86.0,45.0,20.0,Fair
253,8/11/2022,4:00 PM,86.0,45.0,20.0,Fair
254,8/11/2022,5:00 PM,84.0,48.0,24.0,Fair / Windy
255,8/11/2022,6:00 PM,82.0,51.0,22.0,Fair / Windy
256,8/11/2022,7:00 PM,81.0,54.0,23.0,Fair / Windy
257,8/11/2022,8:00 PM,77.0,65.0,22.0,Fair / Windy
258,8/11/2022,9:00 PM,73.0,83.0,24.0,Fair / Windy
259,8/11/2022,10:00 PM,72.0,94.0,22.0,Fair / Windy
260,8/11/2022,11:00 PM,72.0,100.0,21.0,Fair / Windy
261,8/12/2022,12:00 AM,72.0,100.0,18.0,Fair
262,8/12/2022,1:00 AM,70.0,100.0,15.0,Partly Cloudy
263,8/12/2022,8:00 AM,70.0,100.0,14.0,Cloudy
264,8/12/2022,9:00 AM,70.0,100.0,16.0,Partly Cloudy
265,8/12/2022,10:00 AM,73.0,100.0,18.0,Mostly Cloudy
266,8/12/2022,11:00 AM,75.0,100.0,22.0,Mostly Cloudy / Windy
267,8/12/2022,12:00 PM,79.0,78.0,22.0,Fair / Windy
268,8/12/2022,1:00 PM,82.0,62.0,21.0,Fair / Windy
269,8/12/2022,2:00 PM,84.0,55.0,20.0,Fair
270,8/12/2022,3:00 PM,82.0,58.0,22.0,Fair / Windy
271,8/12/2022,4:00 PM,82.0,58.0,24.0,Fair / Windy
272,8/12/2022,6:00 PM,81.0,65.0,23.0,Fair / Windy
273,8/12/2022,7:00 PM,77.0,78.0,22.0,Fair / Windy
274,8/12/2022,8:00 PM,75.0,89.0,22.0,Fair / Windy
275,8/12/2022,9:00 PM,72.0,100.0,24.0,Fair / Windy
276,8/12/2022,10:00 PM,72.0,100.0,23.0,Partly Cloudy / Windy
277,8/12/2022,11:00 PM,73.0,100.0,23.0,Partly Cloudy / Windy
278,8/13/2022,12:00 AM,73.0,100.0,23.0,Partly Cloudy / Windy
279,8/13/2022,4:00 AM,70.0,100.0,15.0,Partly Cloudy
280,8/13/2022,5:00 AM,70.0,100.0,15.0,Partly Cloudy
281,8/13/2022,6:00 AM,70.0,100.0,16.0,Partly Cloudy
282,8/13/2022,,,,,
283,8/13/2022,,,,,
284,8/13/2022,,,,,
285,8/13/2022,,,,,
286,8/13/2022,,,,,
287,8/13/2022,,,,,
288,8/13/2022,,,,,
289,8/13/2022,,,,,
290,8/13/2022,,,,,
291,8/13/2022,,,,,
292,8/13/2022,,,,,
293,8/13/2022,,,,,
294,8/13/2022,,,,,
295,8/13/2022,,,,,
296,8/13/2022,,,,,
297,8/13/2022,,,,,
298,8/13/2022,,,,,
299,8/14/2022,12:00 AM,72.0,100.0,17.0,Mostly Cloudy
300,8/14/2022,1:00 AM,72.0,100.0,15.0,Mostly Cloudy
301,8/14/2022,2:00 AM,72.0,100.0,14.0,Mostly Cloudy
302,8/14/2022,3:00 AM,72.0,100.0,16.0,Mostly Cloudy
303,8/14/2022,4:00 AM,0.0,0.0,14.0,Mostly Cloudy
304,8/14/2022,5:00 AM,72.0,100.0,0.0,Mostly Cloudy
305,8/14/2022,6:00 AM,70.0,100.0,14.0,Mostly Cloudy
306,8/14/2022,7:00 AM,70.0,100.0,14.0,Mostly Cloudy
307,8/14/2022,8:00 AM,70.0,100.0,14.0,Mostly Cloudy
308,8/14/2022,9:00 AM,72.0,100.0,16.0,Mostly Cloudy
309,8/14/2022,10:00 AM,73.0,100.0,20.0,Mostly Cloudy
310,8/14/2022,11:00 AM,77.0,89.0,20.0,Partly Cloudy
311,8/14/2022,12:00 PM,82.0,58.0,21.0,Fair / Windy
312,8/14/2022,1:00 PM,84.0,51.0,22.0,Fair / Windy
313,8/14/2022,2:00 PM,86.0,45.0,24.0,Fair / Windy
314,8/14/2022,3:00 PM,86.0,43.0,26.0,Sand / Windy
315,8/14/2022,4:00 PM,88.0,40.0,28.0,Sand / Windy
316,8/14/2022,5:00 PM,86.0,43.0,26.0,Sand / Windy
317,8/14/2022,6:00 PM,84.0,48.0,26.0,Fair / Windy
318,8/14/2022,7:00 PM,82.0,51.0,25.0,Fair / Windy
319,8/14/2022,8:00 PM,79.0,61.0,25.0,Fair / Windy
320,8/14/2022,9:00 PM,75.0,78.0,24.0,Fair / Windy
321,8/14/2022,10:00 PM,73.0,100.0,24.0,Fair / Windy
322,8/14/2022,11:00 PM,72.0,100.0,21.0,Fair / Windy
323,8/15/2022,12:00 AM,72.0,100.0,21.0,Fair / Windy
324,8/15/2022,1:00 AM,72.0,100.0,22.0,Cloudy / Windy
325,8/15/2022,2:00 AM,72.0,100.0,18.0,Cloudy
326,8/15/2022,3:00 AM,72.0,100.0,17.0,Cloudy
327,8/15/2022,4:00 AM,72.0,100.0,17.0,Cloudy
328,8/15/2022,5:00 AM,70.0,100.0,20.0,Cloudy
329,8/15/2022,6:00 AM,70.0,100.0,21.0,Cloudy / Windy
330,8/15/2022,7:00 AM,70.0,100.0,20.0,Cloudy
331,8/15/2022,8:00 AM,72.0,100.0,22.0,Mostly Cloudy / Windy
332,8/15/2022,9:00 AM,72.0,100.0,23.0,Mostly Cloudy / Windy
333,8/15/2022,10:00 AM,73.0,100.0,24.0,Mostly Cloudy / Windy
334,8/15/2022,11:00 AM,79.0,83.0,26.0,Partly Cloudy / Windy
335,8/15/2022,12:00 PM,81.0,70.0,26.0,Fair / Windy
336,8/15/2022,1:00 PM,82.0,58.0,26.0,Fair / Windy
337,8/15/2022,2:00 PM,86.0,48.0,25.0,Fair / Windy
338,8/15/2022,3:00 PM,86.0,45.0,28.0,Sand / Windy
339,8/15/2022,4:00 PM,88.0,43.0,28.0,Sand / Windy
340,8/15/2022,5:00 PM,86.0,45.0,28.0,Sand / Windy
341,8/15/2022,6:00 PM,84.0,48.0,26.0,Fair / Windy
342,8/15/2022,7:00 PM,81.0,54.0,25.0,Fair / Windy
343,8/15/2022,8:00 PM,77.0,69.0,25.0,Fair / Windy
344,8/15/2022,9:00 PM,73.0,94.0,22.0,Fair / Windy
345,8/15/2022,10:00 PM,72.0,100.0,23.0,Partly Cloudy / Windy
346,8/15/2022,11:00 PM,72.0,100.0,17.0,Partly Cloudy
347,8/16/2022,12:00 AM,70.0,100.0,18.0,Mostly Cloudy
348,8/16/2022,1:00 AM,70.0,100.0,21.0,Mostly Cloudy / Windy
349,8/16/2022,2:00 AM,70.0,100.0,21.0,Mostly Cloudy / Windy
350,8/16/2022,3:00 AM,70.0,100.0,20.0,Mostly Cloudy
351,8/16/2022,4:00 AM,70.0,100.0,21.0,Mostly Cloudy / Windy
352,8/16/2022,5:00 AM,70.0,100.0,21.0,Mostly Cloudy / Windy
353,8/16/2022,6:00 AM,72.0,100.0,22.0,Mostly Cloudy / Windy
354,8/16/2022,7:00 AM,70.0,100.0,23.0,Mostly Cloudy / Windy
355,8/16/2022,8:00 AM,72.0,100.0,22.0,Mostly Cloudy / Windy
356,8/16/2022,9:00 AM,72.0,100.0,28.0,Mostly Cloudy / Windy
357,8/16/2022,10:00 AM,75.0,94.0,25.0,Mostly Cloudy / Windy
358,8/16/2022,11:00 AM,77.0,83.0,26.0,Fair / Windy
359,8/16/2022,12:00 PM,81.0,65.0,28.0,Fair / Windy
360,8/16/2022,1:00 PM,82.0,54.0,26.0,Fair / Windy
361,8/16/2022,2:00 PM,86.0,45.0,28.0,Fair / Windy
362,8/16/2022,3:00 PM,86.0,43.0,26.0,Fair / Windy
363,8/16/2022,4:00 PM,86.0,45.0,28.0,Fair / Windy
364,8/16/2022,5:00 PM,84.0,55.0,26.0,Fair / Windy
365,8/16/2022,6:00 PM,84.0,51.0,28.0,Fair / Windy
366,8/16/2022,7:00 PM,81.0,58.0,26.0,Fair / Windy
367,8/16/2022,8:00 PM,77.0,69.0,25.0,Fair / Windy
368,8/16/2022,9:00 PM,75.0,78.0,22.0,Fair / Windy
369,8/16/2022,10:00 PM,73.0,94.0,20.0,Fair
370,8/16/2022,11:00 PM,72.0,100.0,17.0,Fair
371,8/17/2022,12:00 AM,72.0,100.0,17.0,Fair
372,8/17/2022,1:00 AM,70.0,100.0,17.0,Partly Cloudy
373,8/17/2022,2:00 AM,70.0,100.0,16.0,Partly Cloudy
374,8/17/2022,3:00 AM,70.0,100.0,18.0,Mostly Cloudy
375,8/17/2022,4:00 AM,72.0,100.0,17.0,Mostly Cloudy
376,8/17/2022,5:00 AM,70.0,100.0,16.0,Mostly Cloudy
377,8/17/2022,6:00 AM,70.0,100.0,15.0,Partly Cloudy
378,8/17/2022,7:00 AM,70.0,100.0,13.0,Fair
379,8/17/2022,8:00 AM,72.0,100.0,12.0,Mostly Cloudy
380,8/17/2022,9:00 AM,72.0,100.0,16.0,Mostly Cloudy
381,8/17/2022,10:00 AM,75.0,94.0,23.0,Mostly Cloudy / Windy
382,8/17/2022,11:00 AM,79.0,69.0,22.0,Mostly Cloudy / Windy
383,8/17/2022,12:00 PM,81.0,54.0,23.0,Fair / Windy
